@relation weka_training_5

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
-0.047113,-0.004558,0.000972,0.065813,-2.034,-11.6,-0.042,106.2,-0.015445,0.025042,0.005208,0.044816,-2.241,-4.87,-0.012,66.2,0.007986,0.027659,-0.001737,0.093445,-2.742,0.51,-0.01,124,-0.005588,0.015033,-0.002083,0.056455,0.422,5.25,0.01,122,-0.055928,-0.00471,0.002843,0.04313,-1.328,3.6,0.038,94,-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,97.201,453.13,28.85,3951.2,Down
-0.015445,0.025042,0.005208,0.044816,-2.241,-4.87,-0.012,66.2,0.007986,0.027659,-0.001737,0.093445,-2.742,0.51,-0.01,124,-0.005588,0.015033,-0.002083,0.056455,0.422,5.25,0.01,122,-0.055928,-0.00471,0.002843,0.04313,-1.328,3.6,0.038,94,-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,96.822,454.89,28.85,4013.1,Down
0.007986,0.027659,-0.001737,0.093445,-2.742,0.51,-0.01,124,-0.005588,0.015033,-0.002083,0.056455,0.422,5.25,0.01,122,-0.055928,-0.00471,0.002843,0.04313,-1.328,3.6,0.038,94,-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,95.451,454.795,28.846,4067,Down
-0.005588,0.015033,-0.002083,0.056455,0.422,5.25,0.01,122,-0.055928,-0.00471,0.002843,0.04313,-1.328,3.6,0.038,94,-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,93.967,454.705,28.876,4078.5,Down
-0.055928,-0.00471,0.002843,0.04313,-1.328,3.6,0.038,94,-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,92.264,453.585,28.9,4084.5,Down
-0.05879,-0.041269,0.002841,0.094263,-1.666,-3.06,0.02,137.8,-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,91.5,453.425,28.91,4080.5,Down
-0.00819,-0.03233,-0.001527,0.056338,-1.13,-4.88,-0.034,137.8,0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,91.029,456.375,28.915,4026.5,Down
0.013485,0.008224,-0.000971,0.036014,-0.804,-1.96,0.014,78,0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,90.259,459.2,28.95,3952.5,Down
0.028886,0.010435,0.000762,0.016457,-0.41,-2.12,0.03,78,0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,89.435,459.295,29.026,3868.5,Down
0.041593,0.031498,0.00097,0.001904,1.372,1.06,-0.006,70,-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,87.696,458.405,29.144,3743.5,Down
-0.011261,0.033948,-0.000069,-0.013849,0.908,6.58,-0.02,-14,-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,85.629,453.095,29.302,3602.5,Down
-0.087184,0.001373,0.001455,-0.025974,-1.612,4.69,0.026,-30,-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,84.357,447.745,29.477,3445.5,Down
-0.082074,0.001302,0.004358,-0.043383,-2.164,1.78,0.046,-55,-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,84.349,443.455,29.62,3265.5,Down
-0.086183,-0.02156,0.001659,-0.041367,-2.996,-0.12,0.018,-66,-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,84.551,436.16,29.735,3078,Down
-0.020065,-0.009473,0.002141,-0.03511,-2.9,-1.38,0.026,-78,0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,85.657,431.3,29.842,2878.5,Down
0.013862,0.016859,0.000069,-0.05304,-1.85,-0.68,0.03,-94,0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,86.546,422.275,29.95,2661.5,Down
0.022264,0.010599,0.003376,-0.076595,0.072,0.96,0.044,-118,0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,87.8,406.615,30.065,2450.5,Rise
0.024506,-0.009915,0.014826,-0.075399,0.516,-1.59,0.106,-113,-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,88.817,393.725,30.173,2274.5,Rise
-0.064704,-0.030423,0.024322,-0.144928,-0.482,-1.66,0.218,-184,-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,89.698,380.37,30.253,2126,Rise
-0.058712,-0.085774,0.027795,-0.1374,-1.234,-9.24,0.29,-204,-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,91.809,369.275,30.261,2035.3,Rise
-0.005584,-0.047646,0.020824,-0.153999,-0.694,-10.02,0.32,-220,0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,93.83,362.505,30.233,1976.4,Rise
0.041292,-0.025221,0.00437,-0.19181,-0.088,-9.54,0.242,-242,0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,94.885,353.28,30.204,1957.4,Rise
0.0499,-0.06293,-0.004682,-0.187153,-0.112,-13,0.124,-262,0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,96.173,345,30.202,2009.4,Rise
0.085874,-0.010631,-0.009166,-0.187256,2.694,-8.06,-0.004,-215,0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,97.316,338.505,30.213,2094.4,Rise
0.059673,-0.082906,-0.00509,-0.205585,3.012,-8.81,-0.074,-230,0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,98.14,330.575,30.119,2196.9,Down
0.07418,-0.177032,-0.000796,-0.173333,3.202,-21.3,-0.09,-202,0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,98.584,327.365,30.02,2316.9,Rise
0.033243,-0.068246,0.002389,-0.036827,2.122,-16.24,-0.026,-110,0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,98.531,332.76,29.916,2461.9,Rise
0.006448,-0.07655,0.006496,0.083815,1.874,-13.71,0.036,-35,0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,0.001388,0.090268,-0.007769,0.023891,-0.024,8.09,-0.24,46,98.746,336.645,29.807,2591.9,Rise
0.0336,-0.002348,-0.001457,0.158426,1.528,-14.13,0.02,33.6,0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,0.001388,0.090268,-0.007769,0.023891,-0.024,8.09,-0.24,46,-0.013948,0.049146,0.013148,0.180104,-0.198,9.31,-0.142,146,98.853,341.66,29.729,2767.4,Rise
0.007112,0.041228,-0.000728,0.178697,1.03,-4.73,0.018,112.2,-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,0.001388,0.090268,-0.007769,0.023891,-0.024,8.09,-0.24,46,-0.013948,0.049146,0.013148,0.180104,-0.198,9.31,-0.142,146,0.000243,0.019813,0.008739,0.199756,-0.578,9.26,0.088,208,98.624,345.425,29.669,2957.1,Rise
-0.041858,-0.019376,0.001852,0.161879,-1.092,2.85,0.032,164,0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,0.001388,0.090268,-0.007769,0.023891,-0.024,8.09,-0.24,46,-0.013948,0.049146,0.013148,0.180104,-0.198,9.31,-0.142,146,0.000243,0.019813,0.008739,0.199756,-0.578,9.26,0.088,208,0.037025,-0.005261,0.006261,0.136105,0.908,6.86,0.092,228,99.007,348.01,29.607,3135,Rise
0.016417,0.011728,0.001784,0.229035,0.454,-0.32,0.022,214,0.003534,-0.022074,0.001587,0.179437,0.412,0.72,-0.014,205,0.029999,-0.018907,-0.031088,0.102578,0.12,-1.73,-0.208,171.4,0.002438,0.01595,-0.024071,0.033358,-0.142,-1.69,-0.216,127.8,-0.009915,0.084661,-0.016493,0.040222,0.986,7.94,-0.24,126,0.001388,0.090268,-0.007769,0.023891,-0.024,8.09,-0.24,46,-0.013948,0.049146,0.013148,0.180104,-0.198,9.31,-0.142,146,0.000243,0.019813,0.008739,0.199756,-0.578,9.26,0.088,208,0.037025,-0.005261,0.006261,0.136105,0.908,6.86,0.092,228,0.078121,0.014165,0.003053,0.075472,2.262,2.6,0.094,198,100.631,353.28,29.534,3297,Down
