@relation weka_training_4

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
-0.030854,0.037017,-0.005827,0.010867,-1.07,8.075,-0.1375,25,-0.038614,0.064047,-0.003223,-0.011225,-1.635,13.3,-0.1275,3.75,0.00169,0.024487,-0.00068,-0.02018,-1.785,6.7125,-0.065,-12.5,-0.010385,-0.012821,-0.003064,-0.04,-0.71,1.8,-0.04,-32.25,-0.036166,-0.038285,-0.001022,-0.048376,-1.4775,0.075,-0.03,-51.25,-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,88.505,287.345,29.273,1796.2,Down
-0.038614,0.064047,-0.003223,-0.011225,-1.635,13.3,-0.1275,3.75,0.00169,0.024487,-0.00068,-0.02018,-1.785,6.7125,-0.065,-12.5,-0.010385,-0.012821,-0.003064,-0.04,-0.71,1.8,-0.04,-32.25,-0.036166,-0.038285,-0.001022,-0.048376,-1.4775,0.075,-0.03,-51.25,-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,87.879,287.085,29.241,1745.7,Rise
0.00169,0.024487,-0.00068,-0.02018,-1.785,6.7125,-0.065,-12.5,-0.010385,-0.012821,-0.003064,-0.04,-0.71,1.8,-0.04,-32.25,-0.036166,-0.038285,-0.001022,-0.048376,-1.4775,0.075,-0.03,-51.25,-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,87.564,284.935,29.214,1699.2,Rise
-0.010385,-0.012821,-0.003064,-0.04,-0.71,1.8,-0.04,-32.25,-0.036166,-0.038285,-0.001022,-0.048376,-1.4775,0.075,-0.03,-51.25,-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,87.244,283.63,29.185,1660.2,Rise
-0.036166,-0.038285,-0.001022,-0.048376,-1.4775,0.075,-0.03,-51.25,-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,87.319,283.89,29.169,1638.2,Rise
-0.03855,-0.027231,-0.001194,-0.038629,-1.255,-5.95,-0.025,-48.25,-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,88,285.775,29.148,1622.7,Rise
-0.008581,-0.029925,-0.001793,-0.028204,-1.4475,-6.6125,-0.0425,-47.5,0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,88.87,288.4,29.129,1610,Rise
0.008142,-0.0109,-0.003335,-0.033181,-0.845,-3.9125,-0.035,-42.5,0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,89.819,291.05,29.113,1615,Rise
0.020932,0.00371,-0.001113,-0.038293,0.5,-1.35,-0.035,-37.5,0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,90.74,293.585,29.111,1630,Rise
0.016318,0.00323,-0.0012,-0.052632,1.0125,-1.0125,-0.0375,-48,-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,91.689,296.025,29.152,1660.5,Rise
-0.017353,0.010168,-0.000944,-0.066354,-0.035,1.7,-0.0275,-61.25,-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,92.37,299.09,29.202,1698,Rise
-0.008375,0.01262,-0.000687,-0.037037,0.015,1.9875,-0.0075,-48.75,0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,93.363,301.35,29.254,1757.5,Down
0.012592,0.01823,-0.000429,0.009009,0.095,2.275,-0.0175,-26.25,0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,94.003,302.005,29.309,1816,Down
0.031467,0.025717,0.000344,0.063209,0.4725,4.1625,-0.0025,16.25,0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,94.205,301.93,29.369,1869,Down
0.036406,0.036502,-0.000258,0.038797,1.79,5.4375,-0.0025,36.25,0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,94.32,301.155,29.428,1911,Down
0.022206,0.032151,-0.00043,0.01548,1.7075,5.9875,-0.005,36.25,0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,94.356,297.795,29.493,1931.5,Down
0.024745,-0.001895,-0.001117,0.067064,1.725,3.275,-0.01,62.5,0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,94.371,294.4,29.568,1941,Down
0.014362,-0.006389,0.000945,0.065123,1.27,1.775,0,50,0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,94.1355,291.445,29.652,1919,Down
0.02171,-0.000614,0.01258,0.080332,1.17,0.0375,0.12,77.5,-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,93.8175,286.87,29.732,1876.5,Down
-0.005326,0.015803,0.009626,0.035857,0.54,0.0875,0.135,77.5,-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,93.1695,282.105,29.775,1822,Rise
-0.004647,-0.00098,0.004747,0.067688,0.075,0.725,0.1425,75,-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,92.3985,274.53,29.801,1772,Rise
-0.026041,-0.036057,0.001181,0.030979,-0.6875,-2.7125,0.135,60,-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,92.1125,268.555,29.818,1709,Rise
-0.033752,-0.034494,0.001517,0.010989,-1.7725,-4.0125,0.03,30,-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,92.3605,264.125,29.813,1647.7,Rise
-0.010279,-0.018672,0.001179,-0.007229,-0.9425,-5.4375,0.02,27.5,0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,92.8965,261.36,29.803,1588.2,Rise
0.012432,-0.048988,0.001515,-0.083799,-0.6025,-8.6125,0.03,-61.25,0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,93.3035,257.13,29.831,1530.2,Rise
0.013656,-0.018808,0.003025,-0.09987,0.145,-4.1375,0.045,-86.25,0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,-0.013671,-0.01256,0.00646,0.00305,0.2875,0.4125,0.0475,5,93.3735,254.765,29.855,1493.7,Down
0.001356,-0.014114,0.003356,-0.128988,0.63125,-3.925,0.05,-125,-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,-0.013671,-0.01256,0.00646,0.00305,0.2875,0.4125,0.0475,5,-0.027236,-0.035578,0.005015,-0.004234,-0.91,-2.05,0.1125,0.75,93.1995,251.17,29.877,1467.2,Down
-0.006071,-0.044483,0.002261,-0.137852,0.1875,-7.725,0.0525,-161.25,-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,-0.013671,-0.01256,0.00646,0.00305,0.2875,0.4125,0.0475,5,-0.027236,-0.035578,0.005015,-0.004234,-0.91,-2.05,0.1125,0.75,0.015734,-0.02817,-0.001583,-0.018739,-0.0025,-6.475,0.0875,-8.75,93.482,247.385,29.882,1454.2,Down
-0.015489,-0.032376,0.003092,-0.082449,-0.54,-3.475,0.065,-110,-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,-0.013671,-0.01256,0.00646,0.00305,0.2875,0.4125,0.0475,5,-0.027236,-0.035578,0.005015,-0.004234,-0.91,-2.05,0.1125,0.75,0.015734,-0.02817,-0.001583,-0.018739,-0.0025,-6.475,0.0875,-8.75,0.03,-0.033513,0.001999,-0.022375,0.4575,-3.9375,0.0225,-15,93.997,244.67,29.898,1454.7,Down
-0.036048,-0.083121,-0.001336,-0.006849,-1.425,-10.3625,0.0125,-71.25,0.019178,-0.011353,-0.003511,0.019197,-0.05125,-6.825,-0.025,-27.5,0.039493,0.006593,-0.007292,0.014874,0.7275,-2.35,-0.0775,13,0.030859,0.05612,-0.004205,0.008202,1.1875,0.9875,-0.1025,17.5,0.008958,-0.017123,0.008067,0.00646,2.0025,2.925,0.025,7.5,-0.013671,-0.01256,0.00646,0.00305,0.2875,0.4125,0.0475,5,-0.027236,-0.035578,0.005015,-0.004234,-0.91,-2.05,0.1125,0.75,0.015734,-0.02817,-0.001583,-0.018739,-0.0025,-6.475,0.0875,-8.75,0.03,-0.033513,0.001999,-0.022375,0.4575,-3.9375,0.0225,-15,-0.012594,-0.033475,0.000999,-0.038596,-0.115,-5.7,0.02,-27.5,94.237,241.415,29.904,1451.2,Down
